Date,No 2 Delivered USG,No 2 Delivered PNW,Santos FOB Price Spot,Paranagua FOB Price Spot,Brazilian Soybeans CIF Rotterdam Position 1,BRL=
2013-01-04,1.2226714565643348,1.6600000000000001,0.40049640757674787,0.620668408447635,1.51387546266057,2.034
2013-01-07,0.9752345961245386,1.1824999999999992,0.3005666231221422,0.5204664707163076,1.2963754626605706,2.026
2013-01-08,0.874474744175922,1.352500000000001,0.2580475723927744,0.5081564337034621,1.2663754626605712,2.0413
2013-01-09,0.8035886131069034,1.2825000000000006,0.8030443065534492,0.45305519268452166,1.2063754626605707,2.0378
2013-01-10,0.8097594165033755,1.2850000000000001,0.25565534509035537,0.035483344219462865,1.2288754626605698,2.0287
2013-01-11,0.7372594165033757,1.1425,0.023129218375789407,-0.14696657957761872,1.15637546266057,2.033
2013-01-14,0.7709955366862626,1.1425,0.33799967341606774,0.33799967341606774,0.8063754626605704,2.0316
2013-01-15,1.1872294796429355,1.7149999999999999,0.8105693446549083,0.8105693446549083,1.2688754626605707,2.0355
2013-01-16,1.1586229044197687,1.6150000000000002,0.6755508382320912,0.47551817983888434,1.0388754626605703,2.0422
2013-01-17,1.1476415197038978,1.7475000000000005,0.7505698889614631,0.49066350968865535,1.1013754626605703,2.0383
2013-01-18,1.1576415197038976,1.6574999999999989,0.988090028303942,0.737981166993249,1.11137546266057,2.0405
2013-01-22,1.098655018506422,1.6525000000000016,0.7456722185935138,0.4454871543653365,0.8863754626605704,2.0426
2013-01-23,1.096470716307424,1.7400000000000002,0.6329936860439798,0.6730002177226222,1.0338754626605713,2.035
2013-01-24,1.0813123231003718,1.4675000000000011,0.7207092314391481,0.49046755932941544,1.0513754626605714,2.029
2013-01-25,1.0238123231003708,1.5700000000000003,0.6980448508600041,0.6479686479425197,0.9938754626605704,2.029
2013-01-28,1.1223258219028978,1.5925000000000011,0.7081085347267599,0.6479626605704336,0.9263754626605714,1.995
2013-01-29,1.136756477247987,1.6425,0.665659155236229,0.43568963640322345,0.8863754626605704,1.9855
2013-01-30,1.1361882212061847,1.4825,0.6955720661876761,0.34558295231874503,0.6163754626605709,1.9902
2013-01-31,1.0971685173089476,1.3949999999999978,0.5106782059656005,0.26056934465490755,0.71887546266057,1.9902
2013-02-01,0.9906809274983672,1.5274999999999999,0.5530584585238412,0.30294959721315173,0.6613754626605708,1.987
2013-02-04,1.047074352275203,1.4525000000000006,0.5482173960374475,0.23796266057043347,0.5163754626605712,1.9958
2013-02-05,1.0476126714565641,1.2849999999999984,0.6856488134117154,0.3356596995427825,0.44887546266057043,1.9836
2013-02-06,1.045966688438929,1.3949999999999996,0.48560309166122195,0.2354942303505343,0.5288754626605705,1.9899
2013-02-07,1.0480236229044184,1.4924999999999997,0.48303342042238206,0.24299423035053458,0.5363754626605708,1.9663
2013-02-08,1.249003919007185,1.804999999999998,0.6581591552362287,0.30817004136729764,0.8788754626605702,1.9725
2013-02-11,0.9473557587633348,1.4050000000000011,0.8681591552362296,0.5181700413672985,1.088875462660571,1.9724
2013-02-12,0.9487159808404098,1.4625000000000004,0.9756591552362295,0.6256700413672984,1.196375462660571,1.968
2013-02-13,0.9262159808404089,1.2799999999999994,0.7006009144350092,0.3005355976485937,1.17387546266057,1.964
2013-02-14,0.9272283910298285,1.3499999999999996,0.7380818637056379,0.38809274983670683,1.2238754626605708,1.957
2013-02-15,0.8513422599608127,1.3950000000000014,0.7781330285216637,0.4281439146527326,1.1588754626605713,1.968
2013-02-19,0.916376551273677,1.0175,0.7530845852384047,0.35301926845199283,0.7013754626605699,1.9535
